Aspect,BSI,Elevation,NBR,NDMI,NDVI,NDWI,SAVI,SinAspect,Slope,PA,POINT_X,POINT_Y,PcentBgrnd,PcentOther,PointID,Class,Class_Number
327.0836,3583,2043,0.179359431,-0.03914178,0.37910944,-0.342243823,1.379109447,-0.543414936,41.57427,0,-112.436695,36.29517,0,100,40,Forest,2
33.90365,4147,1996,0.086461126,-0.122598106,0.32057026,-0.291119076,1.320570265,0.55779796,43.11231,0,-112.439151,36.295671,0,100,44,Forest,2
20.416424,4323,1972,0.102913825,-0.097183456,0.3426415,-0.329596413,1.342641509,0.348840704,34.641083,0,-112.439377,36.29603,0,100,42,Forest,2
31.240217,4429,2010,0.126146789,-0.060062216,0.26140013,-0.279895732,1.261400128,0.518627281,40.430584,0,-112.439594,36.295674,0,100,43,Forest,2
13.935746,5005,2060,0.065662002,-0.116662949,0.25674388,-0.325301205,1.256743891,0.240833615,4.7670608,0,-112.438191,36.292623,0,100,37,Forest,2
26.394026,4801,2063,0.098149187,-0.101628814,0.30229464,-0.329711375,1.302294646,0.444541781,5.1631074,0,-112.43887,36.292612,0,100,38,Forest,2
335.04938,4963,2055,0.065323898,-0.118269881,0.28665352,-0.323191346,1.286653517,-0.42183705,8.128717,0,-112.43954,36.29279,0,100,39,Forest,2
224.78615,5203,2081,0.118485742,-0.067049416,0.22278957,-0.33274751,1.222789573,-0.704462642,6.505903,0,-112.434425,36.293579,0,100,36,Forest,2
270,4307,2080,0.111746032,-0.103201024,0.28466618,-0.306716418,1.284666178,-1,2.3002295,0,-112.432872,36.292881,0,100,32,Forest,2
270,4905,2079,0.077998924,-0.100740408,0.2675522,-0.305537459,1.267552182,-1,1.1505826,0,-112.432652,36.293417,0,100,33,Forest,2
193.93584,5123,2073,0.086658196,-0.090212766,0.31853223,-0.338760175,1.318532223,-0.240835149,4.7670627,0,-112.434876,36.293032,0,100,35,Forest,2
140.40483,4871,2079,0.076964623,-0.099774266,0.2893631,-0.328005328,1.289363078,0.637359021,7.1839986,0,-112.431751,36.293054,0,100,31,Forest,2
231.13148,5311,2085,0.025401763,-0.146309883,0.2923881,-0.333333333,1.292388108,-0.778588107,2.9533615,0,-112.431987,36.293771,0,100,34,Forest,2
14.981834,3513,2005,0.238681637,-0.013556389,0.34012538,-0.314878893,1.340125392,0.258512786,40.518093,0,-112.434686,36.295373,0,100,46,Forest,2
21.396757,4877,1726,0.044843049,-0.133627702,0.245573,-0.281540048,1.245573004,0.364824087,18.280226,0,-112.434755,36.29934,0,100,53,Forest,2
33.14648,5301,1733,0.08143652,-0.107120484,0.23619543,-0.27375633,1.236195432,0.546781371,20.170477,0,-112.434305,36.299161,0,100,52,Forest,2
195.41971,3231,2329,0.275426875,0.030593881,0.4835924,-0.418076764,1.483592401,-0.265887725,8.594075,0,-112.376176,36.323104,0,100,137,Forest,2
101.38828,3255,2348,0.444826508,0.173394263,0.57210886,-0.496277112,1.572108844,0.980311576,4.6867027,0,-112.372587,36.323152,0,100,136,Forest,2
36.72128,3791,2752,0.315520865,0.072180083,0.5566608,-0.504291109,1.556660746,0.597922878,5.766038,0,-112.186144,36.453745,0,100,171,Forest,2
0,3987,2751,0.410075698,0.150585729,0.620276,-0.571719523,1.620275945,0,7.3788605,0,-112.185229,36.453383,0,100,170,Forest,2
22.510427,2393,2732,0.518081761,0.234654731,0.5692808,-0.470118005,1.56928078,0.382851566,6.001858,0,-112.184827,36.455009,0,100,172,Forest,2
248.09218,3197,2747,0.354172185,0.23032491,0.5,-0.464336866,1.5,-0.927785327,2.4842496,0,-112.171663,36.456228,0,100,167,Forest,2
190.82832,2193,2732,0.280865349,0.220326937,0.45139477,-0.389720761,1.451394759,-0.187866872,12.093126,0,-112.170756,36.454436,0,100,166,Forest,2
0,4181,2756,0.475095202,0.396797923,0.09771027,-0.08419167,1.09771027,0,1.8543341,0,-112.178765,36.453273,0,100,169,Forest,2
238.90036,3159,2729,0.430749682,0.175365344,0.5304111,-0.484508899,1.530411145,-0.856270331,5.3710895,0,-112.174804,36.456554,0,100,168,Forest,2
0,3617,2759,0.397930934,0.452316076,0.05416987,-0.08973194,1.054169871,0,0.92740995,0,-112.160416,36.464441,0,100,175,Forest,2
270,3865,2756,0.422356973,0.472434498,0.038898516,-0.066627125,1.038898517,-1,1.1531284,0,-112.1593,36.465181,0,100,174,Forest,2
281.36786,4055,2763,0.451553482,0.48904006,0.012332991,-0.047779452,1.012332991,-0.9803819,4.694979,0,-112.157761,36.466283,0,100,173,Forest,2
142.14821,2849,2750,0.427456545,0.170788478,0.46327272,-0.362220718,1.463272727,0.613621048,9.314139,0,-112.160167,36.462648,0,100,176,Forest,2
61.80635,4113,2452,0.595391705,0.615944735,0.004818018,-0.035101357,1.004818018,0.881355825,18.913118,0,-112.085829,36.478676,0,100,191,Forest,2
75.98828,4175,2531,0.566403712,0.603305785,0.027892813,-0.053393665,1.027892814,0.970246226,31.036383,0,-112.088056,36.477393,0,100,192,Forest,2
66.31807,4213,2509,0.532028734,0.571660907,-0.008782614,-0.038240725,0.991217386,0.915789311,13.593948,0,-112.08739,36.47776,0,100,189,Forest,2
40.728077,4146,2490,0.532895412,0.565349544,0.006639032,-0.048843007,1.006639032,0.652469838,15.519684,0,-112.086942,36.478129,0,100,190,Forest,2
342.72928,3917,2561,0.553574143,0.59295621,0.00934764,-0.052223442,1.00934764,-0.296886945,7.7231503,0,-112.087133,36.476138,0,100,193,Forest,2
86.453125,3997,2574,0.480038948,0.206588609,0.66438544,-0.590374052,1.664385437,0.998084519,14.663385,0,-112.194668,36.313266,0,100,164,Forest,2
90,4133,2591,0.509707602,0.21911598,0.71057516,-0.604674291,1.710575139,1,9.130121,0,-112.195545,36.312957,0,100,165,Forest,2
259.34335,3493,2094,0.441525954,0.137709773,0.5680272,-0.494811933,1.568027211,-0.982753001,31.498512,0,-112.185296,36.250912,0,100,186,Forest,2
238.57826,3403,2178,0.554199361,0.222120658,0.66138554,-0.557367501,1.661385523,-0.853353068,37.821037,0,-112.18487,36.252543,0,100,188,Forest,2
213.55591,3793,2299,0.352486871,0.071463534,0.5382994,-0.465684633,1.538299368,-0.552750413,39.871178,0,-112.183545,36.253274,0,100,187,Forest,2
191.67772,3460,2624,0.653955606,0.354652247,0.75081336,-0.664947863,1.750813351,-0.202406485,5.6640425,0,-112.008166,36.256144,0,100,197,Forest,2
51.118435,3317,2624,0.666666667,0.390521675,0.7807575,-0.683718861,1.780757469,0.778445155,1.4772451,0,-112.007072,36.2576,0,100,194,Forest,2
180,3321,2631,0.687324891,0.38764977,0.7646507,-0.673632726,1.764650727,1.22E-16,1.8543341,0,-112.008187,36.257039,0,100,196,Forest,2
72.12299,3288,2630,0.675336527,0.381301731,0.7670557,-0.671522877,1.767055709,0.951717673,6.0205283,0,-112.007737,36.257409,0,100,195,Forest,2
237.17381,3358,2624,0.678725825,0.374313123,0.7765471,-0.665086888,1.776547074,-0.840318927,6.811515,0,-112.009502,36.256492,0,100,198,Forest,2
260.8386,3437,2633,0.630783985,0.328515625,0.72552,-0.643392124,1.725520041,-0.987243732,5.8054066,0,-112.009746,36.257576,0,100,199,Forest,2
140.43863,3983,2554,0.529995276,0.238386542,0.6931521,-0.627638191,1.693152117,0.63690436,3.604419,0,-111.952019,36.199071,10,90,410,Meadow,3
346.08047,4283,2549,0.479862475,0.168962173,0.6823004,-0.592915675,1.682300391,-0.240558827,4.7667274,0,-111.952011,36.197633,10,90,408,Meadow,3
121.188576,3733,2520,0.486824594,0.198712446,0.6679606,-0.581092556,1.667960585,0.855467533,5.35739,0,-111.929601,36.183398,10,90,373,Meadow,3
301.18777,3353,2532,0.50698174,0.251840286,0.673725,-0.568912497,1.673725022,-0.855474773,5.3575144,0,-111.933421,36.185888,10,90,375,Meadow,3
275.12448,3201,2523,0.516571429,0.247473561,0.5887459,-0.517438536,1.588745884,-0.996002992,10.2724085,0,-111.934091,36.185897,10,90,374,Meadow,3
294.75662,3293,2555,0.555494354,0.263252069,0.69456947,-0.611412268,1.694569457,-0.908094779,8.789697,0,-111.934196,36.195618,10,90,383,Meadow,3
301.18524,4035,2556,0.382065217,0.115106336,0.5968603,-0.529164161,1.596860283,-0.855497666,5.3579016,0,-111.933963,36.19364,10,90,382,Meadow,3
270,4001,2535,0.454920144,0.170569948,0.6829559,-0.58340342,1.6829559,-1,6.862589,0,-111.93617,36.193263,10,90,380,Meadow,3
296.76605,4055,2550,0.414582225,0.134443022,0.6207317,-0.543554007,1.620731707,-0.892852807,10.188701,0,-111.934408,36.193276,10,90,381,Meadow,3
238.81485,3395,2545,0.610958904,0.311435523,0.75,-0.638712947,1.75,-0.855498493,5.3579154,0,-111.934851,36.193822,10,90,379,Meadow,3
264.8761,3661,2540,0.50968456,0.196753674,0.65835863,-0.568717654,1.658358663,-0.996003896,10.2735405,0,-111.935521,36.194887,10,90,378,Meadow,3
296.76556,3261,2547,0.638584247,0.336722245,0.76057845,-0.632075472,1.760578468,-0.892856645,10.18887,0,-111.934864,36.195075,10,90,376,Meadow,3
274.61383,3373,2552,0.596605092,0.309314227,0.7432543,-0.631216526,1.743254293,-0.99675949,11.378332,0,-111.934421,36.195441,10,90,377,Meadow,3
323.36932,3149,2558,0.681051587,0.365431104,0.76925087,-0.658429166,1.769250848,-0.596654619,5.7592974,0,-111.933335,36.196361,10,90,402,Meadow,3
17.212416,3113,2560,0.691986063,0.401038661,0.7879234,-0.678341014,1.787923417,0.295915047,3.8779747,0,-111.933094,36.196153,10,90,401,Meadow,3
328.21844,3181,2558,0.682270916,0.359629704,0.7653515,-0.641399417,1.76535145,-0.526682168,2.1811175,0,-111.933088,36.196517,10,90,403,Meadow,3
308.90335,3155,2558,0.700229885,0.40181956,0.7986381,-0.677477886,1.798638132,-0.778206422,1.4765495,0,-111.932895,36.196694,10,90,404,Meadow,3
301.18427,3041,2556,0.720035778,0.433202907,0.81073445,-0.698013245,1.810734463,-0.855506491,5.3580537,0,-111.933332,36.196711,10,90,384,Meadow,3
248.0262,3233,2561,0.66126216,0.346270467,0.7651736,-0.656716418,1.765173602,-0.927355052,4.945108,0,-111.931771,36.197265,10,90,385,Meadow,3
211.7821,3287,2563,0.657029899,0.342005203,0.7656661,-0.657029899,1.76566614,-0.526690318,2.1811302,0,-111.932007,36.197988,10,90,386,Meadow,3
308.90265,3357,2558,0.642893273,0.318449361,0.7509434,-0.638335435,1.750943396,-0.778214115,5.8867927,0,-111.932683,36.198521,10,90,388,Meadow,3
202.4439,3201,2570,0.694004135,0.394478064,0.78331316,-0.688186813,1.78331318,-0.381778545,3.0077415,0,-111.931795,36.198705,10,90,387,Meadow,3
80.83172,4161,2468,0.505434783,0.188377535,0.6532827,-0.579165587,1.653282691,0.987224623,45.453587,0,-111.929561,36.197638,10,90,389,Meadow,3
111.97444,5021,2551,0.232383808,-0.009041591,0.5255181,-0.505954198,1.525518095,0.927350867,2.4770994,0,-111.953779,36.194729,10,90,405,Meadow,3
281.4064,4415,2542,0.292887029,0.056410256,0.58309317,-0.526397036,1.58309318,-0.980249081,4.6793904,0,-111.954648,36.19546,10,90,407,Meadow,3
90,4831,2549,0.249747219,0.011456628,0.56208533,-0.52734013,1.562085308,1,1.1491485,0,-111.953763,36.195802,10,90,406,Meadow,3
140.43863,4093,2554,0.496977025,0.203811746,0.69357044,-0.602796479,1.693570451,0.63690436,3.604419,0,-111.952258,36.199081,10,90,409,Meadow,3
0,3381,2585,0.699394464,0.398220641,0.7863151,-0.677267876,1.786315072,0,1.8543341,0,-111.965742,36.211981,10,90,441,Meadow,3
0,3427,2585,0.678835386,0.372391066,0.7758825,-0.66800178,1.775882492,0,1.8543341,0,-111.965994,36.211937,10,90,442,Meadow,3
90,3509,2586,0.687616677,0.397217929,0.7972167,-0.692883895,1.7972167,1,1.1493809,0,-111.965967,36.21176,10,90,439,Meadow,3
90,3605,2586,0.675698925,0.367257414,0.77899545,-0.676780719,1.778995434,1,1.1493809,0,-111.965763,36.211771,10,90,440,Meadow,3
258.5959,3381,2582,0.645114943,0.340226297,0.7597336,-0.652236652,1.759733607,-0.980256981,4.6803117,0,-111.966219,36.211788,10,90,443,Meadow,3
258.5959,3343,2582,0.666034156,0.354938272,0.7617256,-0.661698604,1.761725608,-0.980256981,4.6803117,0,-111.96645,36.211747,10,90,444,Meadow,3
74.94674,3619,2585,0.665745269,0.367906408,0.7804545,-0.671431619,1.780454545,0.965684817,3.5665488,0,-111.96554,36.211942,10,90,446,Meadow,3
74.94674,3567,2585,0.673611111,0.367375887,0.78106236,-0.671797095,1.781062356,0.965684817,3.5665488,0,-111.96554,36.21213,10,90,445,Meadow,3
180,3273,2587,0.700180343,0.394600592,0.7842441,-0.68461023,1.784244145,1.22E-16,7.3788605,0,-111.96469,36.21448,10,90,392,Meadow,3
202.44806,3429,2593,0.713175123,0.418841071,0.8074682,-0.701686649,1.807468163,-0.381845741,3.0078316,0,-111.964695,36.21522,10,90,390,Meadow,3
111.96936,3361,2590,0.709159983,0.413263525,0.80035573,-0.692725753,1.800355714,0.927384048,2.477643,0,-111.963802,36.214857,10,90,391,Meadow,3
82.341515,3757,2585,0.591487393,0.293476217,0.71144277,-0.634980989,1.711442786,0.991080021,6.9256554,0,-111.962249,36.215054,10,90,393,Meadow,3
180,4097,2571,0.496721682,0.235305094,0.69439465,-0.614240429,1.694394676,1.22E-16,1.8543341,0,-111.96034,36.206239,10,90,416,Meadow,3
180,4479,2574,0.394924858,0.11654506,0.6378363,-0.567552602,1.637836274,1.22E-16,2.7802885,0,-111.959068,36.207663,10,90,434,Meadow,3
128.89977,3483,2568,0.618602477,0.330643612,0.7306347,-0.640454761,1.730634683,0.778245724,7.344461,0,-111.959256,36.206611,10,90,417,Meadow,3
157.5541,3849,2566,0.538724652,0.241229799,0.6994064,-0.61404408,1.699406368,0.381811036,8.957943,0,-111.959004,36.206758,10,90,431,Meadow,3
128.89977,3483,2568,0.618602477,0.330643612,0.7306347,-0.640454761,1.730634683,0.778245724,7.344461,0,-111.95924,36.206771,10,90,430,Meadow,3
144.69435,3655,2569,0.641150442,0.339714647,0.7733684,-0.667715827,1.773368396,0.577938085,7.9050875,0,-111.958789,36.206793,10,90,418,Meadow,3
128.89948,3531,2570,0.608324975,0.28976473,0.7241936,-0.637895812,1.724193548,0.778248901,2.9513872,0,-111.958365,36.207507,10,90,429,Meadow,3
211.78537,3835,2574,0.532964268,0.2272361,0.6782369,-0.594764398,1.678236915,-0.526738763,4.356111,0,-111.958398,36.208018,10,90,435,Meadow,3
90,3611,2574,0.622400756,0.31055545,0.76096433,-0.656453559,1.76096435,1,1.1493279,0,-111.959063,36.207884,10,90,433,Meadow,3
90,3455,2574,0.633849039,0.33704201,0.76143545,-0.663484487,1.761435431,1,1.1493279,0,-111.959251,36.207892,10,90,432,Meadow,3
248.02895,3277,2575,0.64968765,0.353706625,0.7220968,-0.637881679,1.722096815,-0.927372988,2.4774618,0,-111.957979,36.208061,10,90,423,Meadow,3
211.78537,3305,2574,0.691657397,0.393950504,0.8044613,-0.686031042,1.804461319,-0.526738763,4.356111,0,-111.958172,36.207897,10,90,422,Meadow,3
197.21483,3245,2571,0.66970278,0.364277321,0.77794796,-0.670503597,1.777947933,-0.295955272,3.8780253,0,-111.958124,36.207693,10,90,421,Meadow,3
248.02895,3159,2575,0.70748455,0.404896422,0.7945634,-0.688164743,1.794563387,-0.927372988,2.4774618,0,-111.957936,36.207879,10,90,415,Meadow,3
39.56456,3145,2576,0.720458554,0.425388128,0.8081557,-0.702071974,1.8081557,0.63694727,3.6045847,0,-111.957695,36.207879,10,90,424,Meadow,3
202.4462,3293,2575,0.677803204,0.380011293,0.77831674,-0.677803204,1.77831676,-0.381815713,3.0077913,0,-111.957695,36.20768,10,90,426,Meadow,3
193.92119,3563,2573,0.625986079,0.325766175,0.77597564,-0.663422739,1.775975672,-0.240587003,4.766762,0,-111.9577,36.207494,10,90,425,Meadow,3
222.90755,3531,2570,0.637987776,0.327238095,0.76093,-0.669381888,1.760929997,-0.680817354,5.051987,0,-111.957936,36.207499,10,90,427,Meadow,3
128.89957,4005,2569,0.551237567,0.252053771,0.71596724,-0.632424537,1.715967247,0.778247898,4.422189,0,-111.958151,36.207312,10,90,428,Meadow,3
122.84259,3397,2568,0.650700074,0.328325756,0.7674908,-0.665840357,1.767490794,0.840163697,6.80852,0,-111.957437,36.207148,10,90,419,Meadow,3
180,3565,2564,0.606494747,0.307169225,0.758035,-0.651853671,1.758035014,1.22E-16,1.8543341,0,-111.956804,36.20736,10,90,438,Meadow,3
180,3487,2564,0.570971185,0.255972696,0.6904967,-0.593504736,1.690496698,1.22E-16,1.8543341,0,-111.956799,36.207672,10,90,437,Meadow,3
128.89948,3373,2571,0.674853801,0.359407632,0.77315503,-0.662024141,1.773155027,0.778248901,8.79233,0,-111.957421,36.20752,10,90,420,Meadow,3
328.21463,3591,2563,0.522845417,0.215549247,0.67096967,-0.589377499,1.670969679,-0.526738763,4.356111,0,-111.956365,36.207862,10,90,436,Meadow,3
58.821598,3467,2587,0.648615535,0.319733229,0.74707866,-0.634596696,1.747078681,0.855559473,10.625752,0,-111.954448,36.214737,10,90,451,Meadow,3
61.72542,3441,2594,0.671338156,0.364710225,0.76299477,-0.666065795,1.762994754,0.880687618,3.9098825,0,-111.954893,36.214728,10,90,452,Meadow,3
0,3653,2593,0.629322268,0.318410744,0.72811735,-0.642574948,1.728117359,0,1.8543341,0,-111.955107,36.214902,10,90,450,Meadow,3
51.103313,3365,2590,0.690917108,0.389996375,0.7738205,-0.67796981,1.773820537,0.778279463,8.7928505,0,-111.954899,36.215289,10,90,448,Meadow,3
31.787743,3379,2592,0.674480318,0.38276114,0.77913535,-0.670048522,1.779135338,0.526773964,4.356222,0,-111.95512,36.215299,10,90,449,Meadow,3
57.16,3505,2593,0.694356373,0.3914251,0.79409134,-0.692567568,1.794091316,0.840188214,6.8089933,0,-111.954899,36.215105,10,90,447,Meadow,3
101.40269,3943,2585,0.551081602,0.294832827,0.73669064,-0.635870793,1.736690647,0.980261904,9.300105,0,-111.963437,36.221537,10,90,397,Meadow,3
166.07672,4531,2594,0.47951177,0.199293286,0.70638514,-0.623923445,1.706385118,0.240622417,4.7668047,0,-111.967206,36.219697,10,90,396,Meadow,3
111.968155,4549,2594,0.342899555,0.087993586,0.6202985,-0.561115905,1.620298507,0.927391918,4.94631,0,-111.968083,36.219516,10,90,395,Meadow,3
31.788015,3311,2592,0.685964912,0.397818182,0.7866605,-0.683749452,1.786660469,0.526778011,2.1812696,0,-111.965607,36.216289,10,90,394,Meadow,3
0,4655,2601,0.451935624,0.178256265,0.64717495,-0.589902358,1.647174932,0,0.92740995,0,-111.977756,36.227912,10,90,398,Meadow,3
211.78192,3637,2537,0.552631579,0.264456126,0.6976113,-0.604001026,1.697611292,-0.526687602,4.3559484,0,-111.990289,36.197499,10,90,414,Meadow,3
248.02626,3733,2538,0.479914301,0.193520518,0.6210032,-0.558375635,1.621003227,-0.927355451,2.4771748,0,-111.990075,36.197495,10,90,413,Meadow,3
270,3939,2538,0.421038326,0.140488656,0.60417306,-0.544004725,1.604173059,-1,5.727461,0,-111.990069,36.197313,10,90,412,Meadow,3
337.55646,4091,2539,0.397660819,0.124705882,0.6273599,-0.553323486,1.62735995,-0.381772884,3.0077338,0,-111.989838,36.197517,10,90,411,Meadow,3
0,3729,1682,0.489051095,0.155152888,0.63776493,-0.534757749,1.637764933,0,29.534676,0,-112.356853,36.302219,10,90,276,Meadow,3
290.22086,3181,2120,0.494375,0.200904068,0.64612734,-0.514249525,1.646127367,-0.938367272,36.845966,0,-112.336624,36.3176,10,90,301,Meadow,3
31.8206,4537,1694,0.340258424,0.076516077,0.61526716,-0.532001158,1.615267176,0.527261338,24.571117,0,-112.357298,36.315384,10,90,292,Meadow,3
56.601746,4757,1931,0.403353517,0.117581602,0.633505,-0.560331434,1.633505015,0.834864634,14.824649,0,-112.360724,36.307055,10,90,287,Meadow,3
40.23446,4317,1925,0.503283873,0.177367118,0.6671163,-0.57814096,1.667116267,0.645916934,25.009129,0,-112.361638,36.308481,10,90,279,Meadow,3
57.659576,4409,1944,0.521029648,0.200217628,0.7008481,-0.591247896,1.700848111,0.844884624,18.410778,0,-112.362306,36.308287,10,90,288,Meadow,3
21.96389,3505,2269,0.642166344,0.319091086,0.742432,-0.641769398,1.742432016,0.374022173,34.922176,0,-112.366565,36.306309,10,90,322,Meadow,3
56.940536,4441,2225,0.554450972,0.21533298,0.65225744,-0.592961334,1.652257445,0.838104872,31.92979,0,-112.367021,36.307029,10,90,320,Meadow,3
51.92221,4027,2235,0.608189856,0.263619744,0.69536424,-0.609313155,1.695364238,0.787174157,42.57275,0,-112.367013,36.306668,10,90,321,Meadow,3
64.746,4489,2123,0.574099407,0.211865894,0.705955,-0.571591168,1.705955028,0.904425379,42.322136,0,-112.365412,36.307714,10,90,278,Meadow,3
62.850525,4269,2073,0.584787472,0.24784217,0.74568754,-0.62962963,1.745687531,0.889819108,36.685276,0,-112.36384,36.307189,10,90,277,Meadow,3
52.68204,4127,2040,0.602793946,0.25027243,0.7201399,-0.616721465,1.72013993,0.7952835,43.06293,0,-112.363626,36.307554,10,90,286,Meadow,3
5.0656204,4097,1913,0.571931471,0.240829937,0.71567625,-0.614754098,1.71567623,0.08829662,12.817596,0,-112.361925,36.312266,10,90,284,Meadow,3
56.34978,4143,1921,0.54989075,0.212765957,0.6712042,-0.580980684,1.671204188,0.832435881,29.03267,0,-112.362368,36.312076,10,90,283,Meadow,3
63.268974,4473,1944,0.422267309,0.112477683,0.559077,-0.505907626,1.559077009,0.893127951,19.793097,0,-112.363041,36.312073,10,90,282,Meadow,3
73.66781,4661,1960,0.420317766,0.117212649,0.63480186,-0.543290609,1.634801884,0.959647449,24.727224,0,-112.363443,36.309363,10,90,285,Meadow,3
355.69864,3917,1732,0.467569092,0.140977856,0.62017435,-0.516758962,1.620174346,-0.075002415,28.178192,0,-112.358406,36.314827,10,90,291,Meadow,3
29.42773,3833,1912,0.565813769,0.215148414,0.7057471,-0.58124667,1.705747126,0.491325355,22.239023,0,-112.363087,36.314596,10,90,300,Meadow,3
102.9066,4677,2114,0.507472675,0.181881777,0.6886557,-0.570532187,1.688655672,0.974735467,66.005974,0,-112.365627,36.319435,10,90,293,Meadow,3
117.38252,4863,2146,0.508352238,0.20118246,0.6989547,-0.586895205,1.698954704,0.887955722,17.576439,0,-112.366297,36.319975,10,90,294,Meadow,3
34.80148,4071,2052,0.549658832,0.201881615,0.7090301,-0.584496124,1.7090301,0.570734769,44.58726,0,-112.36612,36.323039,10,90,298,Meadow,3
49.945362,4349,2199,0.498560461,0.178935447,0.6678238,-0.573696145,1.667823765,0.765431125,31.120344,0,-112.368561,36.322464,10,90,295,Meadow,3
60.239414,4349,2236,0.501836885,0.170005724,0.69720453,-0.597707139,1.697204539,0.86810712,35.657955,0,-112.3681,36.321565,10,90,296,Meadow,3
57.833817,4567,2011,0.490481786,0.162603116,0.67423445,-0.585103724,1.674234424,0.846507528,44.21631,0,-112.365297,36.313303,10,90,280,Meadow,3
58.13451,4535,2076,0.560103404,0.229750382,0.7501208,-0.630713803,1.750120831,0.849289819,39.621304,0,-112.366177,36.313292,10,90,281,Meadow,3
68.34955,3977,2239,0.598414179,0.265509601,0.72514474,-0.651964329,1.725144727,0.929451974,55.369076,0,-112.367072,36.300481,10,90,271,Meadow,3
41.31236,3957,2203,0.559590793,0.212808274,0.7062115,-0.608122363,1.706211528,0.660163702,27.349588,0,-112.366168,36.299954,10,90,270,Meadow,3
37.25236,4099,2231,0.532597793,0.19702311,0.68699974,-0.590010406,1.686999724,0.605326793,32.229233,0,-112.365482,36.298877,10,90,267,Meadow,3
29.3057,3533,2246,0.551318003,0.220383852,0.68401825,-0.599306158,1.684018265,0.489469211,37.942394,0,-112.365026,36.29835,10,90,266,Meadow,3
51.133476,4457,2154,0.495635763,0.174291535,0.69654804,-0.579471849,1.696548033,0.778609916,44.429527,0,-112.36461,36.299614,10,90,268,Meadow,3
53.669075,4355,2074,0.535731188,0.196754564,0.7192053,-0.606435644,1.719205298,0.80560863,63.373135,0,-112.365297,36.300682,10,90,272,Meadow,3
21.10793,3805,1985,0.541264737,0.203599079,0.6902733,-0.57373461,1.690273288,0.360125917,37.984184,0,-112.362156,36.299816,10,90,273,Meadow,3
22.02884,3773,2013,0.579668159,0.22758903,0.7220787,-0.610633727,1.722078668,0.375073232,38.774246,0,-112.363497,36.300347,10,90,269,Meadow,3
51.133377,4021,2035,0.550959382,0.214913137,0.708482,-0.6,1.70848202,0.77860883,38.649406,0,-112.36281,36.299271,10,90,274,Meadow,3
51.919334,3777,2098,0.448531358,0.183311716,0.59313154,-0.512572534,1.593131548,0.787143195,42.570927,0,-112.363253,36.298549,10,90,275,Meadow,3
34.792774,3539,2214,0.537717051,0.208230821,0.6792042,-0.592101385,1.679204228,0.570610005,44.584236,0,-112.363457,36.297814,10,90,264,Meadow,3
54.380795,3739,2012,0.515320334,0.185185185,0.66768855,-0.566369133,1.667688535,0.812905588,48.0306,0,-112.359605,36.294067,10,90,290,Meadow,3
39.050076,4099,2087,0.522463402,0.190682985,0.6924804,-0.581956465,1.692480359,0.629999363,28.455822,0,-112.361166,36.294057,10,90,289,Meadow,3
61.325863,3793,2226,0.493782813,0.175217391,0.66748923,-0.560623557,1.667489204,0.877362844,32.65972,0,-112.363679,36.297457,10,90,265,Meadow,3
319.94922,3117,2209,0.541733806,0.210832701,0.63165075,-0.525510204,1.63165075,-0.643466302,33.24759,0,-112.392114,36.306151,10,90,238,Meadow,3
316.50098,3327,2133,0.553986467,0.226945412,0.671519,-0.560413589,1.671518987,-0.688342212,37.18928,0,-112.393012,36.30649,10,90,237,Meadow,3
299.58463,3623,2202,0.511171662,0.20959651,0.7075123,-0.578258395,1.707512315,-0.869627443,45.466885,0,-112.38353,36.31219,10,90,262,Meadow,3
304.46692,3219,2197,0.506885246,0.17604913,0.58209985,-0.502451782,1.582099828,-0.824453079,33.340435,0,-112.38374,36.31147,10,90,263,Meadow,3
310.62335,3221,2253,0.574764938,0.234133587,0.66516995,-0.56763285,1.665169981,-0.759006008,39.367954,0,-112.384174,36.310379,10,90,252,Meadow,3
339.58023,3575,2242,0.504196643,0.167791482,0.6213247,-0.539263804,1.621324717,-0.348895426,34.641663,0,-112.385282,36.310003,10,90,253,Meadow,3
354.2155,3939,2226,0.548159355,0.218253968,0.6909942,-0.596463859,1.690994216,-0.10078689,38.56397,0,-112.386838,36.30981,10,90,247,Meadow,3
352.74646,3213,2184,0.629124625,0.300391815,0.70490867,-0.596472475,1.704908676,-0.12626026,32.473335,0,-112.386623,36.310349,10,90,249,Meadow,3
319.33267,3443,2120,0.501275149,0.212079616,0.6781755,-0.559152443,1.678175483,-0.651665982,29.025148,0,-112.386416,36.31125,10,90,251,Meadow,3
333.9474,3399,2190,0.604485777,0.266134254,0.693907,-0.584120983,1.693907017,-0.439196287,30.736334,0,-112.384847,36.310729,10,90,250,Meadow,3
333.71683,3981,2020,0.532620321,0.180152357,0.6804456,-0.579498484,1.680445617,-0.44280788,60.52535,0,-112.38732,36.31197,10,90,261,Meadow,3
244.82423,4261,2006,0.537783375,0.26441146,0.7393162,-0.648885888,1.739316239,-0.905007061,38.629074,0,-112.385995,36.312886,10,90,259,Meadow,3
243.26947,4129,1876,0.522641089,0.24607521,0.7090636,-0.598594848,1.709063595,-0.893131844,10.200982,0,-112.390687,36.313735,10,90,258,Meadow,3
6.636099,3895,1992,0.557976654,0.213088265,0.6985294,-0.588468659,1.698529412,0.115562996,46.2059,0,-112.390426,36.311213,10,90,254,Meadow,3
